Basename,Row,Col,Pos,median_score,Adam,Caroline,Clem,Emma,Indira,JoshB,JoshW,Mark,Raf,Yuxuan
DSC_6337.tif,3,3,4,0.0,,,,0.0,,,,0.0,,0.0
DSC_6337.tif,3,3,5,0.0,,,,0.0,,,,0.0,,0.0
DSC_6337.tif,3,3,6,0.0,,,,0.0,,,,0.0,,0.0
DSC_6338.tif,1,1,1,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,1,1,2,4.0,,3.0,,,,5.0,4.0,,,
DSC_6338.tif,1,1,3,4.0,,3.0,,,,5.0,4.0,,,
DSC_6338.tif,1,1,4,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,1,1,5,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,1,1,6,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,1,3,1,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,1,3,2,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,1,3,3,1.0,,1.0,,,,0.0,1.0,,,
DSC_6338.tif,1,3,4,1.0,,1.0,,,,1.0,0.0,,,
DSC_6338.tif,1,3,5,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,1,3,6,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,2,2,1,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,2,2,2,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,2,2,3,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,2,2,4,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,2,2,5,1.0,,1.0,,,,1.0,0.0,,,
DSC_6338.tif,2,2,6,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,3,1,1,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,3,1,2,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,3,1,3,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,3,1,4,0.0,,0.0,,,,0.0,0.0,,,
DSC_6338.tif,3,1,5,5.0,,5.0,,,,4.0,5.0,,,
DSC_6338.tif,3,3,1,4.0,,5.0,,,,4.0,4.0,,,
DSC_6338.tif,3,3,2,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,3,3,3,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,3,3,4,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,3,3,5,0.0,,1.0,,,,0.0,0.0,,,
DSC_6338.tif,3,3,6,5.0,,5.0,,,,5.0,5.0,,,
DSC_6339.tif,1,1,1,4.0,,4.0,,,5.0,,,,4.0,
DSC_6339.tif,1,1,2,5.0,,5.0,,,5.0,,,,4.0,
DSC_6339.tif,1,1,3,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,1,1,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,1,1,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,1,1,6,0.0,,,,,0.0,,,,0.0,
DSC_6339.tif,1,3,1,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,1,3,2,4.0,,4.0,,,4.0,,,,4.0,
DSC_6339.tif,1,3,3,3.0,,3.0,,,3.0,,,,2.0,
DSC_6339.tif,1,3,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,1,3,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,1,3,6,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,2,2,1,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,2,2,2,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,2,2,3,4.0,,4.0,,,4.0,,,,3.0,
DSC_6339.tif,2,2,4,4.0,,4.0,,,4.0,,,,3.0,
DSC_6339.tif,2,2,5,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,2,2,6,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,3,1,1,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,3,1,2,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,3,1,3,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,3,1,4,1.0,,1.0,,,1.0,,,,1.0,
DSC_6339.tif,3,1,5,1.0,,1.0,,,1.0,,,,0.0,
DSC_6339.tif,3,1,6,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,3,3,1,0.0,,,,,0.0,,,,0.0,
DSC_6339.tif,3,3,2,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,3,3,3,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,3,3,4,0.0,,0.0,,,0.0,,,,0.0,
DSC_6339.tif,3,3,5,6.0,,6.0,,,6.0,,,,6.0,
DSC_6340.tif,1,1,1,6.0,,,,6.0,,,,6.0,,6.0
DSC_6340.tif,1,1,2,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,1,1,3,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,1,1,4,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,1,1,5,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,1,1,6,6.0,,,,6.0,,,,6.0,,5.0
DSC_6340.tif,1,3,1,6.0,,,,6.0,,,,6.0,,5.0
DSC_6340.tif,1,3,2,6.0,,,,6.0,,,,6.0,,5.0
DSC_6340.tif,1,3,3,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,1,3,4,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,1,3,5,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,1,3,6,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,2,2,1,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,2,2,2,5.0,,,,5.0,,,,6.0,,5.0
DSC_6340.tif,2,2,3,5.0,,,,5.0,,,,5.0,,4.0
DSC_6340.tif,2,2,4,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,2,2,5,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,2,2,6,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,3,1,1,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,3,1,2,0.0,,,,0.0,,,,0.0,,
DSC_6340.tif,3,1,3,6.0,,,,6.0,,,,6.0,,5.0
DSC_6340.tif,3,1,4,6.0,,,,6.0,,,,6.0,,5.0
DSC_6340.tif,3,1,5,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,3,1,6,0.0,,,,1.0,,,,0.0,,0.0
DSC_6340.tif,3,3,1,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,3,3,2,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,3,3,3,0.0,,,,0.0,,,,0.0,,0.0
DSC_6340.tif,3,3,4,3.0,,,,3.0,,,,3.0,,3.0
DSC_6340.tif,3,3,5,6.0,,,,6.0,,,,6.0,,4.0
