pairwise_dist,pairwise_nearmiss
0.5205329838357361,0.9064001747487986
0.5126692878986456,0.903560506771516
0.5209698558322412,0.9059633027522936
0.5166011358671908,0.902795980777632
0.5161642638706858,0.8987549148099607
0.5163826998689384,0.9049803407601572
0.5200961118392311,0.904434250764526
0.513652249890782,0.904434250764526
0.5181301878549585,0.902686762778506
0.5161642638706858,0.904434250764526
0.5216251638269986,0.9068370467453036
0.518785495849716,0.905307994757536
0.5164919178680646,0.9037789427697686
0.5194408038444736,0.903560506771516
0.5117955439056356,0.9033420707732636
0.5204237658366098,0.904871122761031
0.514089121887287,0.902686762778506
0.5159458278724334,0.9013761467889908
0.5218435998252512,0.9025775447793798
0.5135430318916558,0.9032328527741372
0.5206422018348624,0.902686762778506
0.5152905198776758,0.8996286588029707
0.5232634338138925,0.9043250327653998
0.5186762778505898,0.9054172127566624
0.5176933158584535,0.9037789427697686
0.5147444298820446,0.903997378768021
0.5194408038444736,0.9033420707732636
0.5174748798602009,0.905744866754041
0.515399737876802,0.905744866754041
0.5206422018348624,0.9029051987767585
0.5170380078636959,0.9024683267802532
0.5173656618610747,0.9013761467889908
0.5155089558759284,0.9042158147662736
0.5169287898645696,0.9049803407601572
0.5159458278724334,0.9037789427697684
0.5215159458278724,0.9049803407601572
0.5229357798165137,0.9051987767584098
0.5211882918304936,0.904871122761031
0.5150720838794234,0.8988641328090868
0.5174748798602009,0.9038881607688948
0.5194408038444736,0.9042158147662734
0.5193315858453473,0.902249890782001
0.5254477937964176,0.9046526867627784
0.5174748798602009,0.9062909567496724
0.514525993883792,0.902686762778506
0.514962865880297,0.8999563128003496
0.518785495849716,0.9036697247706422
0.5191131498470947,0.9068370467453036
0.5197684578418522,0.905307994757536
0.5145259938837919,0.9037789427697684
0.5148536478811707,0.9021406727828748
0.5199868938401049,0.9037789427697684
0.5188947138488422,0.9041065967671472
0.5184578418523371,0.9024683267802536
0.520096111839231,0.9049803407601572
0.5191131498470947,0.904871122761031
0.5220620358235036,0.9046526867627784
0.519222367846221,0.9060725207514198
0.5135430318916557,0.902686762778506
0.512778505897772,0.9046526867627784
0.5241371778069026,0.9048711227610312
0.5207514198339885,0.9047619047619048
0.5172564438619484,0.9045434687636522
0.5220620358235036,0.9068370467453036
0.5190039318479686,0.9032328527741372
0.5207514198339885,0.9049803407601572
0.5172564438619484,0.9017038007863696
0.5210790738313674,0.9041065967671472
0.5159458278724334,0.902795980777632
0.519222367846221,0.905307994757536
0.5178025338575797,0.9043250327653998
0.5144167758846658,0.902249890782001
0.5144167758846658,0.9018130187854958
0.5209698558322412,0.90519877675841
0.5208606378331149,0.9061817387505462
0.5209698558322412,0.9049803407601572
0.5203145478374837,0.902795980777632
0.5199868938401048,0.9024683267802536
0.5178025338575797,0.9055264307557886
0.5215159458278724,0.9036697247706422
0.5176933158584534,0.9021406727828744
0.5143075578855395,0.905307994757536
0.5174748798602009,0.903123634775011
0.5202053298383573,0.9045434687636524
0.521734381826125,0.900611620795107
0.5169287898645696,0.9024683267802532
0.5174748798602009,0.9011577107907384
0.5114678899082569,0.9018130187854958
0.5180209698558321,0.9024683267802532
0.5227173438182612,0.9078200087374398
0.5175840978593271,0.902686762778506
0.5176933158584535,0.9023591087811272
0.515399737876802,0.9024683267802536
0.5134338138925295,0.904434250764526
0.5205329838357361,0.9058540847531672
0.5157273918741808,0.9023591087811272
0.5159458278724334,0.9033420707732636
0.5179117518567059,0.9058540847531674
0.5209698558322412,0.9029051987767585
0.5188947138488422,0.9022498907820008
0.5171472258628221,0.9036697247706422
0.5199868938401049,0.9015945827872432
0.5105941459152468,0.9027959807776322
0.5110310179117518,0.901813018785496
0.5200961118392311,0.9021406727828744
0.514089121887287,0.9081476627348188
0.520096111839231,0.9042158147662734
0.5230449978156401,0.9046526867627784
0.5156181738750546,0.9015945827872432
0.5135430318916557,0.9022498907820008
0.519222367846221,0.9047619047619048
0.5146352118829183,0.9041065967671472
0.5168195718654434,0.9065093927479247
0.5180209698558322,0.9032328527741372
0.5174748798602009,0.902795980777632
0.5163826998689384,0.9038881607688948
0.5198776758409785,0.905307994757536
0.5125600698995193,0.9030144167758848
0.5180209698558322,0.9032328527741372
0.5135430318916557,0.905744866754041
0.5120139799038881,0.901048492791612
0.5161642638706858,0.902795980777632
0.5252293577981652,0.9092398427260812
0.5205329838357361,0.904434250764526
0.5144167758846658,0.9005024027959807
0.5231542158147662,0.9065093927479247
0.5199868938401048,0.902686762778506
0.5158366098733072,0.903560506771516
0.5186762778505898,0.9058540847531674
0.5157273918741808,0.9042158147662736
0.5139799038881607,0.9023591087811272
0.5245740498034076,0.9047619047619048
0.5162734818698121,0.9030144167758848
0.5219528178243774,0.9079292267365662
0.5209698558322412,0.9062909567496724
0.5162734818698121,0.8993010048055919
0.5143075578855395,0.9029051987767585
0.5159458278724334,0.9042158147662734
0.5179117518567059,0.9024683267802532
0.5151813018785496,0.9042158147662736
0.514962865880297,0.9029051987767585
0.5184578418523371,0.9029051987767585
0.5113586719091305,0.8996286588029707
0.5178025338575797,0.9041065967671472
0.5187854958497159,0.9034512887723898
0.5138706858890344,0.9008300567933596
0.5156181738750546,0.902686762778506
0.5156181738750546,0.9033420707732636
0.5134338138925295,0.9043250327653998
0.5209698558322412,0.9068370467453036
0.5176933158584535,0.9036697247706422
0.5139799038881607,0.903997378768021
0.5166011358671908,0.9067278287461774
0.5185670598514635,0.9041065967671472
0.5186762778505898,0.9049803407601572
0.5184578418523372,0.9049803407601572
0.5210790738313674,0.903560506771516
0.5196592398427261,0.9030144167758848
0.5198776758409785,0.9043250327653998
0.5199868938401049,0.9032328527741372
0.5171472258628222,0.9020314547837484
0.5181301878549583,0.901813018785496
0.5190039318479686,0.9036697247706422
0.5198776758409785,0.9025775447793798
0.5171472258628222,0.903997378768021
0.514525993883792,0.9030144167758848
0.5218435998252512,0.9077107907383136
0.5173656618610746,0.9042158147662734
0.5179117518567059,0.9056356487549148
0.5164919178680646,0.9011577107907384
0.5139799038881607,0.9029051987767585
0.5215159458278724,0.904434250764526
0.5241371778069025,0.908256880733945
0.5162734818698121,0.9042158147662734
0.5146352118829183,0.9011577107907384
0.518785495849716,0.90694626474443
0.5171472258628221,0.9050895587592834
0.5170380078636959,0.9015945827872432
0.5117955439056356,0.9037789427697684
0.52479248580166,0.9064001747487984
0.5191131498470948,0.9049803407601572
0.5160550458715596,0.9034512887723896
0.5174748798602009,0.9059633027522936
0.5190039318479686,0.9034512887723896
0.5196592398427261,0.9047619047619048
0.5180209698558322,0.905307994757536
0.5170380078636959,0.9043250327653998
0.5155089558759283,0.9049803407601572
0.52304499781564,0.905744866754041
0.5159458278724334,0.9029051987767585
0.5143075578855395,0.8989733508082132
