agreement_dist,agreement_nearmiss
0.7344471312376346,0.9681248626071663
0.7405820977484898,0.9682591982427238
0.7392641405820978,0.9673805601317956
0.7367842620068139,0.9681283657544784
0.7398177626523219,0.9689318256669228
0.7368247331939707,0.9677632302783584
0.7384953322350357,0.9686985172981878
0.7361949720057086,0.9673948841804808
0.7391829562925544,0.9678234131341972
0.7357205623901582,0.967596660808436
0.7372006152493957,0.9689079323225664
0.7365473314298265,0.9687019547551066
0.7346153846153847,0.9676923076923076
0.7344471312376346,0.9674653770059354
0.7390731385899407,0.968262683944652
0.7381658429434377,0.969357495881384
0.7386625672559569,0.9685955858131108
0.7384040448450209,0.967025719938448
0.7375013734754423,0.9678057356334469
0.7373914954400616,0.9680254917042084
0.7390348466527427,0.9676816532922942
0.7372006152493957,0.966600747088552
0.7345929913215423,0.969240909590245
0.7369230769230769,0.9669230769230768
0.7380507636523459,0.968574881881112
0.7386001538292495,0.9662674431381169
0.7367091388400703,0.9673769771528998
0.736043956043956,0.9671428571428572
0.7330038440417354,0.9672707303679297
0.7373859514125536,0.9672419478949104
0.7403381642512077,0.9696969696969696
0.7372816174046808,0.9667069552796396
0.7364545554456534,0.9674689526321574
0.7348284960422163,0.967788038698329
0.7343218012081274,0.9683690280065896
0.7389297879353918,0.968574881881112
0.7351422607931452,0.9678128089640776
0.7354427598330038,0.968358602504944
0.7363216875411998,0.969457262140189
0.7378310075815845,0.968135369739589
0.7371717393693,0.967366223491924
0.7363736263736264,0.968021978021978
0.7378598110305428,0.966600747088552
0.732813529540962,0.9678234131341972
0.7334138840070299,0.9669376098418276
0.737611251510823,0.967366223491924
0.7356233538191396,0.969929762949956
0.737912087912088,0.968131868131868
0.7392739273927392,0.9683168316831684
0.7352004393190554,0.9670510708401976
0.7335312878038052,0.967447487077972
0.7374491925738768,0.9685817862243216
0.7351874244256348,0.968011432340332
0.7357495881383855,0.970236133992312
0.7375013734754423,0.9669267113504012
0.7361828370508735,0.9676958575980662
0.7358822236871018,0.9682487365414196
0.7380743020444054,0.9682347768740382
0.7338382175392383,0.9682801009768413
0.7364255880413277,0.9682347768740382
0.7347453906935909,0.9696005267778752
0.7331942003514939,0.9668277680140598
0.7361309458420301,0.967263539492475
0.7413432999890074,0.9699901066285588
0.7381658429434377,0.9684788577704558
0.7341243682707097,0.967259942869699
0.7402640264026402,0.9686468646864688
0.7380455095086292,0.9669121688468726
0.7355462739063531,0.9680149483402946
0.738021978021978,0.9683516483516484
0.7353328938694792,0.9689079323225664
0.7352295189984626,0.9668350538106742
0.7405209363666337,0.9681283657544784
0.7350483729111698,0.9685576077396658
0.7388437019125083,0.9699934051439876
0.7385190068116897,0.9691276642496156
0.7345054945054945,0.967032967032967
0.7349357918999012,0.9681703435407748
0.7356397583745194,0.9684788577704558
0.7371372031662269,0.9669085312225154
0.7347835640518567,0.9689079323225664
0.7341243682707097,0.9685783344319928
0.7376455084559631,0.966944871513288
0.7333186764867539,0.9657029790040672
0.7360668352204023,0.9685610640870616
0.7369230769230769,0.9683516483516484
0.7345054945054945,0.9664835164835164
0.7350126498735012,0.96810031899681
0.7354945054945055,0.9676923076923076
0.7341173884370191,0.96834469114091
0.73895361617938,0.9688942624752692
0.7369230769230769,0.968021978021978
0.7347028452158629,0.9683620784356806
0.7365934065934066,0.9693406593406594
0.7373626373626374,0.967912087912088
0.7375302131399692,0.9684684684684683
0.7369519832985386,0.968574881881112
0.7388724035608308,0.9674689526321574
0.7377211295462037,0.967366223491924
0.7375769569041337,0.9680079155672824
0.7380795429575917,0.967699406723797
0.7367322272277772,0.9668168333150204
0.7364485981308411,0.9672347443650358
0.7369519832985386,0.9682452477749698
0.7374381528312259,0.9674546454095656
0.7362927150862543,0.9683551258103504
0.7349000658906216,0.9679332308368108
0.7397891963109354,0.9691480017566976
0.7364953886693018,0.9683794466403162
0.7367842620068139,0.9691174854379602
0.7356271298230186,0.9670220951962184
0.7343956043956044,0.9678021978021978
0.7385764499121266,0.968145869947276
0.7409320729830732,0.9695537480765004
0.7357951423233322,0.9683481701285857
0.7352360043907794,0.9668496158068056
0.7381083159398001,0.9689113479072832
0.7361309458420301,0.969021201801604
0.7360562143170839,0.9668423364075538
0.7329670329670329,0.9691208791208792
0.7402968664101155,0.9692138537658054
0.7378832838773491,0.9679085613803716
0.7356789444749863,0.9678944474986256
0.7369173262972736,0.9687774846086192
0.7372583479789103,0.967816344463972
0.7376455084559631,0.9691412255655611
0.736043956043956,0.9695604395604396
0.7370561723645158,0.9676816532922942
0.7365703614193123,0.9673733933867956
0.7402197802197802,0.968021978021978
0.7355816763704274,0.9675931011754366
0.7339117065670986,0.9663957830002196
0.7352165311057375,0.968454605407782
0.7376923076923076,0.9694505494505494
0.7355626443735562,0.96810031899681
0.7385814668423364,0.968818620992534
0.737548103353491,0.9683342495876855
0.7404722679846238,0.9682591982427238
0.7364835164835165,0.9673626373626374
0.7361538461538462,0.9669230769230768
0.7351648351648352,0.9671428571428572
0.7343664138916365,0.965930322013408
0.7383280237284412,0.96825222454136
0.7398043310981642,0.9685610640870616
