loo_exact_dist,loo_nearmiss_dist
0.36875068673772116,0.8840786726733326
0.3694554238032499,0.8844971453667105
0.36934065934065935,0.8851648351648351
0.36592332198176425,0.8886081511589586
0.36821279402066387,0.8878874477907233
0.3679929654869202,0.8872279621894922
0.3638461538461538,0.8885714285714286
0.367091388400703,0.8852152899824253
0.36395565799582924,0.8854132367467896
0.3679120879120879,0.8865934065934066
0.37178642056690836,0.8898044385849264
0.36066293491384044,0.888925474700911
0.36462570078047707,0.8857865230295702
0.37173292334724356,0.8837030529321327
0.37420347176444735,0.8876071193144364
0.36316657504123145,0.8867509620670698
0.3701669595782074,0.8892794376098418
0.36980883322346736,0.8893649747308284
0.3685425368212794,0.886678390855133
0.3698133918770582,0.8931942919868276
0.36617243272926964,0.88555738605162
0.37260936469553746,0.8856891624532864
0.3669634025717112,0.8875700626442466
0.3601494669743928,0.887020551708979
0.37168919661501265,0.8931750741839762
0.3665312397057209,0.8876688261776655
0.3748214874217291,0.8916840601999341
0.370398857268432,0.8885836721239424
0.372154404486968,0.8877158253601671
0.3707692307692308,0.8841758241758242
0.3645650263620387,0.8874121265377856
0.36662272028125686,0.8885959129861569
0.3709925340360123,0.8863636363636364
0.3593458456810449,0.8837668752057952
0.367032967032967,0.8849450549450549
0.37645636403605187,0.8886568476588261
0.3798330404217926,0.8922451669595782
0.36443565226948016,0.8903176173205847
0.3628580836351663,0.8840961475139941
0.3623777606856389,0.8866058674870894
0.3705901747444774,0.8900978129464776
0.3687561752113295,0.8915358436710945
0.3708420243715007,0.8876934899549895
0.3696416794899978,0.892174104198725
0.3717455783807536,0.887289904427112
0.36417582417582417,0.8864835164835165
0.3680105459738548,0.8937712841920246
0.3625866050808314,0.8885956230067085
0.36809141852543675,0.8911108669376991
0.36797536566589684,0.8855163312438139
0.37304902176302485,0.8863486480545175
0.3628571428571429,0.8896703296703297
0.36938618644998356,0.886021741517514
0.37686895338610377,0.883245382585752
0.36669229924200814,0.8880588816873558
0.3643853674612765,0.8892672745248819
0.3707284913745742,0.885946599274805
0.3660920171296805,0.8847040737893928
0.36846153846153845,0.89
0.3655028546332894,0.886034255599473
0.37043956043956044,0.8837362637362637
0.37034187094646587,0.8907332087501374
0.36452606113921265,0.886958434132395
0.36844420010995055,0.8849917537108302
0.3608791208791209,0.8842857142857142
0.3685482099714474,0.8871074017131562
0.3644459102902375,0.8876429199648197
0.3717990988020662,0.8891086932629959
0.37124958786679857,0.8889987910759424
0.3690633245382586,0.8873131046613896
0.36272787173292337,0.882604875905996
0.3659340659340659,0.889010989010989
0.36996377209353387,0.8856076407948184
0.3617582417582418,0.8872527472527473
0.367201230228471,0.8890597539543058
0.36728191606240385,0.8896945726214018
0.36284741294078876,0.886520927166868
0.3675824175824176,0.8864835164835165
0.3741900054914882,0.8872048325096101
0.36203866432337434,0.8879613356766256
0.3699714222906133,0.890855132996263
0.363776239147159,0.8871304538960325
0.36921893881138085,0.8869603427441503
0.37020762386026584,0.8893771284192025
0.3701833351630256,0.8908771544626194
0.3668021531363287,0.8857519499066242
0.36315673774455925,0.8883271048582106
0.3667325862447814,0.8866183256427159
0.3654543456762993,0.8849576969563784
0.3705087353038128,0.8881441599824195
0.3743133377279719,0.8913425620742694
0.3634167764602547,0.8873517786561265
0.36604104928108877,0.8884864449566459
0.3709074928587124,0.8924412217095143
0.36083040421792617,0.8882908611599297
0.36195711929631663,0.8881803188565146
0.3646942584257328,0.8856076407948184
0.36836902800658977,0.88610653487095
0.36982540902602395,0.8911826067859888
0.3731589360298967,0.8884370191250824
0.3629873695771554,0.8843492586490939
