corrected_nz_dist,corrected_nz_nearmiss
0.6539889870662057,0.9165065949545397
0.6515616999487968,0.9144905273937532
0.6500192086054553,0.9126648738634908
0.6513831967213115,0.9130379098360656
0.6556138778645499,0.9178082191780822
0.6475556693114922,0.914768364474021
0.6511270491803278,0.9141905737704918
0.6491475451865145,0.9133444430201256
0.651812011781278,0.9180432833909592
0.6501983873032126,0.9157813899910405
0.6540381415589402,0.9161653654166133
0.652285238765843,0.9158878504672897
0.6503648700550506,0.9135834080143388
0.6513056835637481,0.9125704045058883
0.6528470889315419,0.9143953934740883
0.6522797131147541,0.9139344262295082
0.6519846350832267,0.9162612035851473
0.6516954574536148,0.9169545745361485
0.6517616912235746,0.9141575912876362
0.6503971304125032,0.9157058672815783
0.6507936507936508,0.9156426011264721
0.6546734955185659,0.9156209987195902
0.6533487002176975,0.9176591112818543
0.6590268886043534,0.9198463508322663
0.6509542718073523,0.9154604841808633
0.6490396927016645,0.9133162612035851
0.654412706545408,0.9171256564621494
0.6504742373750321,0.9169443732376313
0.6541218637992832,0.9175627240143369
0.6518622808140279,0.9151414309484193
0.6526194440886384,0.9139234020750608
0.6476312419974392,0.9142125480153649
0.6498398462524023,0.913260730301089
0.6538560081988214,0.9154496541122213
0.6514336917562724,0.9133384536610343
0.6468629961587709,0.9125480153649168
0.6536098310291859,0.917178699436764
0.6441741357234315,0.9126760563380282
0.652112676056338,0.9162612035851473
0.6512551229508197,0.9132940573770492
0.6471115665428462,0.9137953118995773
0.6535604508196722,0.9138063524590164
0.6447772657450077,0.9121863799283154
0.6539841147834998,0.9141685882654369
0.6482334869431644,0.9125704045058883
0.6490015360983102,0.9138504864311316
0.6470814132104454,0.9132104454685099
0.6498911512357536,0.9158663081060315
0.6509989754098361,0.9158555327868853
0.6518063028439662,0.9162182936202921
0.6510376633358954,0.9154496541122213
0.653821533734477,0.9162719242094483
0.6504928946357701,0.9138394571757777
0.6516839544115763,0.9148418491484185
0.6474276938827745,0.9132326593294088
0.6494620901639344,0.9132940573770492
0.6579958995386981,0.9173500768836494
0.6536491677336748,0.9169014084507042
0.6527920081967213,0.9132940573770492
0.6527866752081999,0.9137732222934016
0.6527137736815156,0.9144905273937532
0.6514666325092865,0.9141795824260279
0.6497247471514531,0.9137114325950583
0.6465693804403482,0.9129544290834614
0.6469985920901062,0.9137335210546526
0.6542498719918075,0.9174347158218126
0.6464336022538097,0.9120245870149827
0.6527084133691894,0.9165065949545397
0.653742802303263,0.9158029430582214
0.6470738891023179,0.9135612754514022
0.6475105593242032,0.9141174964802252
0.6485205584731651,0.9116177789163571
0.6498847040737894,0.9141685882654369
0.6514336917562724,0.9138504864311316
0.6540679051889814,0.9164638052530429
0.6545454545454545,0.9140845070422535
0.6528809218950063,0.9158770806658131
0.6511330175393676,0.9124311867878633
0.6521961838903829,0.9150979638878217
0.6535604508196722,0.9159836065573771
0.6503971304125032,0.9155777606968998
0.6529253616694405,0.9160158750480092
0.6528364707388911,0.9150979638878217
0.6551415033935203,0.9162504802151363
0.6493789217569471,0.9142015622999103
0.6456733230926779,0.9110343061955966
0.6515616999487968,0.9137224782386073
0.6547969770718586,0.9149481234789292
0.6508709016393442,0.9145747950819673
0.6528756244396055,0.9171256564621494
0.6542056074766355,0.9148636538215338
0.6511210762331838,0.9135169762972454
0.6454999359877096,0.9124311867878633
0.6507428278688525,0.9144467213114754
0.6455744844370437,0.9109773280389394
0.6448598130841121,0.9120471130457047
0.653870761356366,0.9164427383237364
0.6498911512357536,0.9157382507363299
0.6576553491351698,0.9180012812299808
0.6522017409114184,0.9150025601638505
0.6467349551856594,0.9113956466069142
0.6542451018056089,0.9168907670636445
0.6540727459016393,0.9155993852459017
0.6490711082639333,0.9122357463164638
0.648451497312516,0.9141284873304325
0.6499424036861641,0.9148854473313708
0.6530481557377049,0.9176485655737705
0.6444302176696542,0.912291933418694
0.6425003202254387,0.9122582297937748
0.6534374599923185,0.9158878504672897
0.6559497886512105,0.9143076726015115
0.6519457245263697,0.913594470046083
0.6529645281085926,0.9176591112818543
0.6524132633465626,0.9131993342721803
